$GPGGA,151350,5200.513778,N,422.104386,E,1,13,0.9,60.4,M,,M,,*4C
$GPGGA,151351,5200.513778,N,422.104386,E,1,19,0.7,60.4,M,,M,,*49
$GPGGA,151352,5200.513778,N,422.104386,E,1,14,0.9,60.4,M,,M,,*49
$GPGGA,151353,5200.513778,N,422.104386,E,1,15,0.8,60.4,M,,M,,*48
$GPGGA,151354,5200.513778,N,422.104386,E,1,13,0.9,60.4,M,,M,,*48
$GPGGA,151355,5200.513778,N,422.104386,E,1,17,0.7,60.4,M,,M,,*43
$GPGGA,151356,5200.513434,N,422.104319,E,1,16,0.8,59.9,M,,M,,*44
$GPGGA,151357,5200.513434,N,422.104319,E,1,14,0.9,59.9,M,,M,,*46
$GPGGA,151358,5200.513434,N,422.104319,E,1,15,0.8,59.9,M,,M,,*49
$GPGGA,151359,5200.513434,N,422.104319,E,1,14,0.9,59.9,M,,M,,*48
$GPGGA,151400,5200.513434,N,422.104319,E,1,16,0.9,59.9,M,,M,,*41
$GPGGA,151401,5200.513434,N,422.104319,E,1,15,0.8,59.9,M,,M,,*42
$GPGGA,151402,5200.513434,N,422.104319,E,1,14,1,59.9,M,,M,,*49
$GPGGA,151403,5200.513434,N,422.104319,E,1,15,1,59.9,M,,M,,*49
$GPGGA,151404,5200.513434,N,422.104319,E,1,13,0.9,59.9,M,,M,,*40
$GPGGA,151405,5200.513434,N,422.104319,E,1,17,0.8,59.9,M,,M,,*44
$GPGGA,151406,5200.513434,N,422.104319,E,1,17,0.8,59.9,M,,M,,*47
$GPGGA,151407,5200.513434,N,422.104319,E,1,17,0.8,59.9,M,,M,,*46
$GPGGA,151408,5200.513434,N,422.104319,E,1,16,0.8,59.9,M,,M,,*48
$GPGGA,151409,5200.513434,N,422.104319,E,1,17,0.8,59.9,M,,M,,*48
$GPGGA,151410,5200.513434,N,422.104319,E,1,16,0.8,59.9,M,,M,,*41
$GPGGA,151411,5200.513434,N,422.104319,E,1,19,0.7,59.9,M,,M,,*40
$GPGGA,151412,5200.513434,N,422.104319,E,1,17,0.7,59.9,M,,M,,*4D
$GPGGA,151413,5200.513434,N,422.104319,E,1,14,0.9,59.9,M,,M,,*41
$GPGGA,151414,5200.513434,N,422.104319,E,1,19,0.7,59.9,M,,M,,*45
$GPGGA,151415,5200.513434,N,422.104319,E,1,17,0.8,59.9,M,,M,,*45
$GPGGA,151416,5200.513434,N,422.104319,E,1,18,0.8,59.9,M,,M,,*49
$GPGGA,151417,5200.513434,N,422.104319,E,1,17,0.8,59.9,M,,M,,*47
$GPGGA,151418,5200.513434,N,422.104319,E,1,19,0.8,59.9,M,,M,,*46
$GPGGA,151419,5200.513434,N,422.104319,E,1,14,1,59.9,M,,M,,*43
$GPGGA,151420,5200.513434,N,422.104319,E,1,15,1,59.9,M,,M,,*48
$GPGGA,151421,5200.513434,N,422.104319,E,1,13,1,59.9,M,,M,,*4F
$GPGGA,151422,5200.513434,N,422.104319,E,1,13,1,59.9,M,,M,,*4C
$GPGGA,151423,5200.513434,N,422.104319,E,1,14,1,59.9,M,,M,,*4A
$GPGGA,151424,5200.513434,N,422.104319,E,1,16,0.8,59.9,M,,M,,*46
$GPGGA,151425,5200.513473,N,422.104101,E,1,10,1.6,59.9,M,,M,,*46
$GPGGA,151426,5200.513473,N,422.104101,E,1,16,0.8,59.9,M,,M,,*4C
$GPGGA,151427,5200.513473,N,422.104101,E,1,13,1,59.9,M,,M,,*41
$GPGGA,151428,5200.513473,N,422.104101,E,1,12,1.1,59.9,M,,M,,*4E
$GPGGA,151429,5200.513473,N,422.104101,E,1,14,1.1,59.9,M,,M,,*49
